"","MesM","DiaM","Hora","Temp","Presion","Humedad","PrecipActual","PrecipAcum","fecha"
"1678",3,12,"14",21.8,760.26,97.5,0.4,21.32,31214
"1679",3,12,"15",22.52,759.78,88,0.04,21.34,31215
"1680",3,12,"16",22.1,759.44,79.92,0,21.34,31216
"1681",3,12,"17",20.91,759.61,75.17,0,21.34,31217
"1682",3,12,"18",19.8,759.71,77.33,0,21.34,31218
"1683",3,12,"19",19.42,759.5,78.25,0,21.34,31219
"1684",3,12,"20",19.16,759.71,78.5,0,21.34,31220
"1685",3,12,"21",18.82,759.99,79.75,0,21.34,31221
"1686",3,12,"22",18.74,759.95,80.5,0,21.34,31222
"1687",3,12,"23",18.88,760.1,81,0,21.34,31223
"1688",3,13,"00",18.97,760.22,81.67,0,0,31300
"1689",3,13,"01",19.01,760.2,81,0,0,31301
"1690",3,13,"02",18.89,760.14,80.42,0,0,31302
"1691",3,13,"03",18.71,760.07,80,0,0,31303
"1692",3,13,"04",18.41,759.93,80.25,0,0,31304
"1693",3,13,"05",18.13,760.13,81.64,0,0,31305
"1694",3,13,"06",17.95,760.22,80.67,0,0,31306
"1695",3,13,"07",17.92,760.46,80,0,0,31307
"1696",3,13,"08",18.49,760.79,77.83,0,0,31308
"1697",3,13,"09",19.66,761.02,72.08,0,0,31309
"1698",3,13,"10",20.78,761.07,66.75,0,0,31310
"1699",3,13,"11",23.26,761.02,52.17,0,0,31311
"1700",3,13,"12",25.16,760.79,44.58,0,0,31312
"1701",3,13,"13",24.54,760.81,44.67,0,0,31313
"1702",3,13,"14",25.46,760.41,42.42,0,0,31314
"1703",3,13,"15",24.37,760.01,43.58,0,0,31315
"1704",3,13,"16",24.15,759.73,44.33,0,0,31316
"1705",3,13,"17",23.32,759.75,46.58,0,0,31317
"1706",3,13,"18",23.15,759.95,48.17,0,0,31318
"1707",3,13,"19",22.33,760.2,53.33,0,0,31319
"1708",3,13,"20",21.48,760.75,59.58,0,0,31320
"1709",3,13,"21",20.89,761.05,64,0,0,31321
"1710",3,13,"22",20.4,761.47,66.58,0,0,31322
"1711",3,13,"23",19.96,761.34,69.25,0,0,31323
"1712",3,14,"00",19.62,761.39,72.17,0,0,31400
"1713",3,14,"01",19.15,761.49,73.92,0,0,31401
"1714",3,14,"02",18.74,761.47,75.17,0,0,31402
"1715",3,14,"03",18.38,761.49,76.92,0,0,31403
"1716",3,14,"04",17.96,761.49,79.08,0,0,31404
"1717",3,14,"05",17.59,761.75,80.36,0,0,31405
"1718",3,14,"06",17.07,762.04,83,0,0,31406
"1719",3,14,"07",17.1,762.57,82.92,0,0,31407
"1720",3,14,"08",17.87,763.02,77.75,0,0,31408
"1721",3,14,"09",19.61,763.35,70.58,0,0,31409
"1722",3,14,"10",21.68,763.61,62.75,0,0,31410
"1723",3,14,"11",24.65,763.52,49.17,0,0,31411
"1724",3,14,"12",28.54,763.27,34.42,0,0,31412
"1725",3,14,"13",29.61,763.02,31.58,0,0,31413
"1726",3,14,"14",29.62,762.59,30.58,0,0,31414
"1727",3,14,"15",27.93,762.25,34.33,0,0,31415
"1728",3,14,"16",25.59,761.96,47.08,0,0,31416
"1729",3,14,"17",25.03,762.02,50.17,0,0,31417
"1730",3,14,"18",24.2,762.15,52.58,0,0,31418
"1731",3,14,"19",23.23,762.29,59.58,0,0,31419
"1732",3,14,"20",22.75,762.57,62.33,0,0,31420
"1733",3,14,"21",22.53,763.02,68,0,0,31421
"1734",3,14,"22",22.35,763.27,70.5,0,0,31422
"1735",3,14,"23",21.57,763.56,72.08,0,0,31423
"1736",3,15,"00",21.26,763.8,73.92,0,0,31500
"1737",3,15,"01",20.97,763.67,75.92,0,0,31501
"1738",3,15,"02",20.61,763.63,79.08,0,0,31502
"1739",3,15,"03",20.39,763.78,81.33,0,0,31503
"1740",3,15,"04",20.48,763.8,82.75,0,0,31504
"1741",3,15,"05",20.48,763.8,83.36,0,0,31505
"1742",3,15,"06",20.55,764.43,84,0,0,31506
"1743",3,15,"07",20.68,764.44,83.58,0,0,31507
"1744",3,15,"08",21.4,764.71,81.58,0,0,31508
"1745",3,15,"09",22.1,764.79,79.17,0.06,0.06,31509
"1746",3,15,"10",23.4,764.94,71.83,0.19,0.25,31510
"1747",3,15,"11",24.07,764.86,67.83,0,0.25,31511
"1748",3,15,"12",25.08,764.81,61.25,0,0.25,31512
"1749",3,15,"13",25.9,764.39,57.92,0,0.25,31513
"1750",3,15,"14",25.14,764.27,61.5,0,0.25,31514
"1751",3,15,"15",24.38,764.07,63.67,0,0.25,31515
"1752",3,15,"16",23.91,763.82,66.17,0,0.25,31516
"1753",3,15,"17",23.52,763.69,68.5,0,0.25,31517
"1754",3,15,"18",23.18,763.52,70.83,0,0.25,31518
"1755",3,15,"19",22.95,763.74,72,0,0.25,31519
"1756",3,15,"20",22.88,764.03,72.75,0,0.25,31520
"1757",3,15,"21",23.04,764.07,74.75,0,0.25,31521
"1758",3,15,"22",23.19,763.76,75.5,0,0.25,31522
"1759",3,15,"23",23.19,763.69,74.33,0,0.25,31523
"1760",3,16,"00",22.88,763.99,74,0,0,31600
"1761",3,16,"01",22.73,764.06,74,0,0,31601
"1762",3,16,"02",22.58,763.56,73.5,0,0,31602
"1763",3,16,"03",22.46,763.16,74.08,0,0,31603
"1764",3,16,"04",22.43,763.38,75.5,0,0,31604
"1765",3,16,"05",22.38,763.59,77.27,0,0,31605
"1766",3,16,"06",22.39,763.97,76.5,0,0,31606
"1767",3,16,"07",22.45,764.35,73.67,0,0,31607
"1768",3,16,"08",22.78,764.46,70.42,0,0,31608
"1769",3,16,"09",23.3,764.52,67.58,0,0,31609
"1770",3,16,"10",23.68,764.64,65.17,0,0,31610
"1771",3,16,"11",24.95,764.35,59.75,0,0,31611
"1772",3,16,"12",26.18,763.88,54.17,0,0,31612
"1773",3,16,"13",28.18,763.52,44.67,0,0,31613
"1774",3,16,"14",26.83,763.33,51.83,0,0,31614
"1775",3,16,"15",26.06,763.04,56.67,0,0,31615
"1776",3,16,"16",25.55,762.8,59.58,0,0,31616
"1777",3,16,"17",24.62,762.74,66.5,0,0,31617
"1778",3,16,"18",23.89,762.34,72.25,0,0,31618
"1779",3,16,"19",23.53,762.34,74.58,0,0,31619
"1780",3,16,"20",23.49,762.42,76.5,0,0,31620
"1781",3,16,"21",23.36,762.61,79.17,0,0,31621
"1782",3,16,"22",23.48,762.76,79.17,0,0,31622
"1783",3,16,"23",23.66,762.76,79.67,0,0,31623
"1784",3,17,"00",23.34,762.59,81.92,1.71,1.75,31700
"1785",3,17,"01",22.93,762.25,79.75,1.33,2.98,31701
"1786",3,17,"02",22.96,762.27,75.92,0.06,3.05,31702
"1787",3,17,"03",22.8,761.81,73.92,0,3.05,31703
"1788",3,17,"04",22.62,761.64,70.5,0,3.05,31704
"1789",3,17,"05",22.31,761.42,72.45,0,3.05,31705
"1790",3,17,"06",22.25,761.24,73.92,0,3.05,31706
"1791",3,17,"07",22.11,761.2,73.33,0,3.05,31707
"1792",3,17,"08",22.45,760.63,70.08,0,3.05,31708
"1793",3,17,"09",23.52,760.33,66.67,0,3.05,31709
"1794",3,17,"10",26.81,760.46,47.75,0,3.05,31710
"1795",3,17,"11",28.58,760.48,33.5,0,3.05,31711
"1796",3,17,"12",28.2,760.33,40.83,0,3.05,31712
"1797",3,17,"13",29.67,759.88,37.08,0,3.05,31713
"1798",3,17,"14",29.97,759.08,33.25,0,3.05,31714
"1799",3,17,"15",28.38,758.44,37.92,0,3.05,31715
"1800",3,17,"16",26.68,758.19,44.58,0,3.05,31716
"1801",3,17,"17",26.07,758.13,52.92,0,3.05,31717
"1802",3,17,"18",25.59,758.04,52.83,0,3.05,31718
"1803",3,17,"19",25.1,758.04,54.33,0,3.05,31719
"1804",3,17,"20",24.73,758.23,58.67,0,3.05,31720
"1805",3,17,"21",24.24,758.51,67,0,3.05,31721
"1806",3,17,"22",23.81,758.66,71.5,0,3.05,31722
"1807",3,17,"23",23.33,758.44,70.17,0,3.05,31723
"1808",3,18,"00",22.91,758.23,71.33,0,0,31800
"1809",3,18,"01",22.32,758.06,76,0,0,31801
"1810",3,18,"02",21.98,757.64,78.08,0,0,31802
"1811",3,18,"03",21.81,757.43,80,0,0,31803
"1812",3,18,"04",21.62,757.6,82.17,0,0,31804
"1813",3,18,"05",21.36,757.68,84.55,0,0,31805
"1814",3,18,"06",21.18,757.75,84.5,0,0,31806
"1815",3,18,"07",21.13,758.11,83.92,0,0,31807
"1816",3,18,"08",21.87,758.46,80.08,0,0,31808
"1817",3,18,"09",24.25,758.74,67.17,0,0,31809
"1818",3,18,"10",26.75,758.76,55.17,0,0,31810
"1819",3,18,"11",30.14,758.65,38.58,0,0,31811
"1820",3,18,"12",32.2,758.11,31.25,0,0,31812
"1821",3,18,"13",33.1,757.83,26.08,0,0,31813
"1822",3,18,"14",32.33,757.58,28.33,0,0,31814
"1823",3,18,"15",30.49,757.17,27.92,0,0,31815
"1824",3,18,"16",28.36,757,29.92,0,0,31816
"1825",3,18,"17",27.68,757.13,29.25,0,0,31817
"1826",3,18,"18",27.13,757.26,31.58,0,0,31818
"1827",3,18,"19",25.95,757.53,35.33,0,0,31819
"1828",3,18,"20",25.28,757.87,39.5,0,0,31820
"1829",3,18,"21",24.88,758.19,41.75,0,0,31821
"1830",3,18,"22",24.74,758.76,44.17,0,0,31822
"1831",3,18,"23",23.47,759.31,52.5,0,0,31823
"1832",3,19,"00",21.5,759.67,60.17,0,0,31900
"1833",3,19,"01",20.01,760.12,53.42,0,0,31901
"1834",3,19,"02",18.89,760.54,54.25,0,0,31902
"1835",3,19,"03",18.11,761.05,60.17,0,0,31903
"1836",3,19,"04",17.79,761.28,61,0,0,31904
"1837",3,19,"05",17.6,761.7,61.55,0,0,31905
"1838",3,19,"06",17.31,761.92,63.33,0,0,31906
"1839",3,19,"07",17.32,762.4,61.5,0,0,31907
"1840",3,19,"08",17.96,763.39,55.67,0,0,31908
"1841",3,19,"09",18.62,763.9,52.33,0,0,31909
"1842",3,19,"10",19.67,764.6,46.42,0,0,31910
"1843",3,19,"11",20.3,765.26,37.83,0,0,31911
"1844",3,19,"12",19.77,765.6,36.67,0,0,31912
"1845",3,19,"13",18.54,766.06,46.92,0,0,31913
"1846",3,19,"14",18.11,765.37,46.08,0,0,31914
"1847",3,19,"15",17.08,764.86,56.42,0.25,0.25,31915
"1848",3,19,"16",17.43,764.33,56,0.3,0.51,31916
"1849",3,19,"17",18.22,764.71,48.58,0,0.51,31917
"1850",3,19,"18",18.03,765.09,52.42,0,0.51,31918
"1851",3,19,"19",17.34,765.62,59.75,0,0.51,31919
"1852",3,19,"20",16.88,766.12,61.33,0,0.51,31920
"1853",3,19,"21",16.75,766.68,60.33,0,0.51,31921
"1854",3,19,"22",16.76,767.04,57.58,0,0.51,31922
"1855",3,19,"23",16.79,767.23,56.92,0,0.51,31923
"1856",3,20,"00",16.78,767.52,50.42,0,0,32000
"1857",3,20,"01",16.66,767.95,48.67,0,0,32001
"1858",3,20,"02",16.05,768.12,50.33,0,0,32002
"1859",3,20,"03",14.95,768.1,55,0,0,32003
"1860",3,20,"04",14.34,768.23,58.67,0,0,32004
"1861",3,20,"05",14.03,768.15,60.45,0,0,32005
"1862",3,20,"06",13.88,768.31,57.83,0,0,32006
"1863",3,20,"07",13.75,768.75,56.5,0,0,32007
"1864",3,20,"08",14.25,768.99,56.17,0,0,32008
"1865",3,20,"09",16.11,769.13,48.25,0,0,32009
"1866",3,20,"10",18.55,769.35,38,0,0,32010
"1867",3,20,"11",22.36,769.35,29.42,0,0,32011
"1868",3,20,"12",24.69,769.22,22.58,0,0,32012
"1869",3,20,"13",25.65,769.2,21.08,0,0,32013
"1870",3,20,"14",25.13,768.99,20.67,0,0,32014
"1871",3,20,"15",22.89,768.54,22,0,0,32015
"1872",3,20,"16",20.69,768.06,24.75,0,0,32016
"1873",3,20,"17",19.71,768.04,25,0,0,32017
"1874",3,20,"18",19.15,768.35,27.08,0,0,32018
"1875",3,20,"19",18.44,768.77,30.25,0,0,32019
"1876",3,20,"20",17.93,768.94,31.75,0,0,32020
"1877",3,20,"21",17.57,769.26,35.17,0,0,32021
"1878",3,20,"22",17.16,769.22,40.58,0,0,32022
"1879",3,20,"23",16.71,769.26,45.17,0,0,32023
"1880",3,21,"00",16.33,769.39,49.75,0,0,32100
"1881",3,21,"01",15.89,769.41,49.5,0,0,32101
"1882",3,21,"02",15.33,769.39,50,0,0,32102
"1883",3,21,"03",14.71,769.2,51.08,0,0,32103
"1884",3,21,"04",14.36,769.09,49.92,0,0,32104
"1885",3,21,"05",13.94,769.11,50.27,0,0,32105
"1886",3,21,"06",13.67,769.13,51.75,0,0,32106
"1887",3,21,"07",13.61,769.41,52.33,0,0,32107
"1888",3,21,"08",14.64,769.43,46.25,0,0,32108
"1889",3,21,"09",16.93,769.52,38.5,0,0,32109
"1890",3,21,"10",19.7,769.6,31.08,0,0,32110
"1891",3,21,"11",22.02,769.43,29.67,0,0,32111
"1892",3,21,"12",23.03,768.96,25.17,0,0,32112
"1893",3,21,"13",23.82,768.71,24.58,0,0,32113
"1894",3,21,"14",23.42,768.2,25.75,0,0,32114
"1895",3,21,"15",21.59,767.67,31.17,0,0,32115
"1896",3,21,"16",19.89,767.21,35.33,0,0,32116
"1897",3,21,"17",19.25,766.66,36.83,0,0,32117
"1898",3,21,"18",18.93,766.61,39.67,0,0,32118
"1899",3,21,"19",18.62,766.45,40.33,0,0,32119
"1900",3,21,"20",18.56,766.66,41.17,0,0,32120
"1901",3,21,"21",18.44,766.83,42.92,0,0,32121
"1902",3,21,"22",18.26,766.87,44.33,0,0,32122
"1903",3,21,"23",18.07,766.83,44.25,0,0,32123
"1904",3,22,"00",18.06,766.72,43,0,0,32200
"1905",3,22,"01",17.73,766.68,46.58,0,0,32201
"1906",3,22,"02",17.79,766.57,50.08,0,0,32202
"1907",3,22,"03",17.69,766.59,49.5,0,0,32203
"1908",3,22,"04",17.61,766.55,51.75,0,0,32204
"1909",3,22,"05",17.74,766.32,54.45,0,0,32205
"1910",3,22,"06",17.76,766.25,52.58,0,0,32206
"1911",3,22,"07",17.35,767.1,59,0,0,32207
"1912",3,22,"08",17.6,767.29,62.42,0,0,32208
"1913",3,22,"09",19.31,767.46,53.08,0,0,32209
"1914",3,22,"10",21.17,767.59,42.33,0,0,32210
"1915",3,22,"11",24.23,767.27,29.08,0,0,32211
"1916",3,22,"12",24.91,767,25.08,0,0,32212
"1917",3,22,"13",26.06,766.74,22.83,0,0,32213
"1918",3,22,"14",24.04,765.98,28.75,0,0,32214
"1919",3,22,"15",23.19,765.3,30.17,0,0,32215
"1920",3,22,"16",22.16,764.86,32.83,0,0,32216
"1921",3,22,"17",21.72,764.64,33.42,0,0,32217
"1922",3,22,"18",21.32,764.73,35.83,0,0,32218
"1923",3,22,"19",20.74,764.88,39.42,0,0,32219
"1924",3,22,"20",20.28,765.17,41.25,0,0,32220
"1925",3,22,"21",19.71,765.39,43.58,0,0,32221
"1926",3,22,"22",19.61,765.43,48.17,0,0,32222
"1927",3,22,"23",20.02,765.3,49.17,0,0,32223
"1928",3,23,"00",19.81,765.37,50.5,0,0,32300
"1929",3,23,"01",19.39,765.13,55.5,0,0,32301
"1930",3,23,"02",18.65,764.73,62.5,0,0,32302
"1931",3,23,"03",19.36,764.48,63.42,0,0,32303
"1932",3,23,"04",18.75,764.31,63.25,0,0,32304
"1933",3,23,"05",17.57,764.29,70,0,0,32305
"1934",3,23,"06",16.99,764.5,74.5,0,0,32306
"1935",3,23,"07",16.74,764.62,77,0,0,32307
"1936",3,23,"08",18.03,764.58,67.33,0,0,32308
"1937",3,23,"09",21.24,764.58,45.5,0,0,32309
"1938",3,23,"10",22.68,764.52,38.08,0,0,32310
"1939",3,23,"11",25.88,764.33,32.83,0,0,32311
"1940",3,23,"12",25.77,763.97,34,0,0,32312
"1941",3,23,"13",25.63,763.21,36,0,0,32313
"1942",3,23,"14",26.31,762.42,33.67,0,0,32314
"1943",3,23,"15",25.32,762.04,33.58,0,0,32315
"1944",3,23,"16",24.87,761.58,35.25,0,0,32316
"1945",3,23,"17",24.15,761.32,35.83,0,0,32317
"1946",3,23,"18",23.48,761.11,39,0,0,32318
"1947",3,23,"19",22.75,760.48,41.67,0,0,32319
"1948",3,23,"20",21.92,760.77,47.17,0,0,32320
"1949",3,23,"21",21.69,760.98,49.08,0,0,32321
"1950",3,23,"22",21.56,760.96,50.25,0,0,32322
"1951",3,23,"23",20.86,760.98,52.33,0,0,32323
"1952",3,24,"00",20.72,760.83,52.33,0,0,32400
"1953",3,24,"01",20.58,760.73,53.33,0,0,32401
"1954",3,24,"02",20.26,760.61,56.17,0,0,32402
"1955",3,24,"03",20.14,760.77,58.92,0,0,32403
"1956",3,24,"04",19.49,761,62.08,0,0,32404
"1957",3,24,"05",19.02,761.24,67,0,0,32405
"1958",3,24,"06",18.08,761.87,65,0,0,32406
"1959",3,24,"07",17.4,762.57,58.25,0,0,32407
"1960",3,24,"08",17.45,763.17,50.33,0,0,32408
"1961",3,24,"09",18.32,763.61,44.83,0,0,32409
"1962",3,24,"10",20.32,763.95,39.58,0,0,32410
"1963",3,24,"11",24.28,763.93,30.08,0,0,32411
"1964",3,24,"12",26.18,763.86,26.92,0,0,32412
"1965",3,24,"13",26.8,763.76,25.42,0,0,32413
"1966",3,24,"14",24.52,763.78,29.75,0,0,32414
"1967",3,24,"15",22.76,763.69,32.5,0,0,32415
"1968",3,24,"16",21.78,763.74,36.25,0,0,32416
"1969",3,24,"17",21.28,763.71,38.58,0,0,32417
"1970",3,24,"18",20.55,763.95,36.17,0,0,32418
"1971",3,24,"19",19.79,764.16,37.5,0,0,32419
"1972",3,24,"20",19.11,764.54,40.42,0,0,32420
"1973",3,24,"21",17.97,765.03,41.33,0,0,32421
"1974",3,24,"22",17.06,765.26,43.5,0,0,32422
"1975",3,24,"23",16.2,765.26,45.58,0,0,32423
"1976",3,25,"00",15.52,765.43,49.83,0,0,32500
"1977",3,25,"01",14.84,765.54,53.75,0,0,32501
"1978",3,25,"02",14.23,765.56,59.25,0,0,32502
"1979",3,25,"03",13.71,765.34,62,0,0,32503
"1980",3,25,"04",13.19,765.32,65,0,0,32504
"1981",3,25,"05",12.77,765.63,67,0,0,32505
"1982",3,25,"06",12.58,765.94,67.42,0,0,32506
"1983",3,25,"07",12.4,766.55,69.42,0,0,32507
"1984",3,25,"08",13.07,766.87,61.42,0,0,32508
"1985",3,25,"09",14.78,767.06,52.67,0,0,32509
"1986",3,25,"10",17.44,767.1,43.42,0,0,32510
"1987",3,25,"11",21.72,767.12,31.75,0,0,32511
"1988",3,25,"12",22.8,766.91,29,0,0,32512
"1989",3,25,"13",23.14,766.74,29.33,0,0,32513
"1990",3,25,"14",23.68,766.38,27.42,0,0,32514
"1991",3,25,"15",21.92,766.23,30.42,0,0,32515
"1992",3,25,"16",20.57,766.1,32.25,0,0,32516
"1993",3,25,"17",20.13,766.08,34.17,0,0,32517
"1994",3,25,"18",19.51,766.21,38.08,0,0,32518
"1995",3,25,"19",19.01,766.85,44.42,0,0,32519
"1996",3,25,"20",18.56,767.52,44,0,0,32520
"1997",3,25,"21",18.13,768.29,44.92,0,0,32521
"1998",3,25,"22",17.74,768.37,49.08,0,0,32522
"1999",3,25,"23",17.18,768.52,54.92,0,0,32523
"2000",3,26,"00",16.62,768.69,59.17,0,0,32600
"2001",3,26,"01",16.11,768.86,61.25,0,0,32601
"2002",3,26,"02",15.64,769.01,62.08,0,0,32602
"2003",3,26,"03",15.16,768.92,63.83,0,0,32603
"2004",3,26,"04",14.72,768.88,66.33,0,0,32604
"2005",3,26,"05",14.4,769.06,66.45,0,0,32605
"2006",3,26,"06",14.21,769.28,66.75,0,0,32606
"2007",3,26,"07",14.09,769.72,67.08,0,0,32607
"2008",3,26,"08",15.05,770.19,64.17,0,0,32608
"2009",3,26,"09",16.75,770.58,58.83,0,0,32609
"2010",3,26,"10",19.25,770.72,49.17,0,0,32610
"2011",3,26,"11",24.63,770.76,32.75,0,0,32611
"2012",3,26,"12",25.45,770.62,32.25,0,0,32612
"2013",3,26,"13",23.17,770.44,36.17,0,0,32613
"2014",3,26,"14",22.55,770.25,40.83,0,0,32614
"2015",3,26,"15",22.03,770.13,40.67,0,0,32615
"2016",3,26,"16",21.5,770.02,42.5,0,0,32616
"2017",3,26,"17",20.8,770.09,49.42,0,0,32617
"2018",3,26,"18",19.76,770.17,50.17,0,0,32618
"2019",3,26,"19",19.37,770.57,48,0,0,32619
"2020",3,26,"20",19.19,770.97,45.5,0,0,32620
"2021",3,26,"21",18.73,771.57,48.33,0,0,32621
"2022",3,26,"22",18.33,771.95,50,0,0,32622
"2023",3,26,"23",17.83,772.2,51.33,0,0,32623
"2024",3,27,"00",17.45,772.45,55.42,0,0,32700
"2025",3,27,"01",16.89,772.35,60,0,0,32701
"2026",3,27,"02",16.84,772.35,60.25,0,0,32702
"2027",3,27,"03",16.5,772.16,60.08,0,0,32703
"2028",3,27,"04",16.08,772.1,61.08,0,0,32704
"2029",3,27,"05",16.17,772.21,61.55,0,0,32705
"2030",3,27,"06",15.73,772.61,64.42,0,0,32706
"2031",3,27,"07",15.61,772.84,68,0,0,32707
"2032",3,27,"08",17.01,773.22,67.58,0,0,32708
"2033",3,27,"09",19.77,773.41,54.83,0,0,32709
"2034",3,27,"10",21.31,773.47,49.58,0,0,32710
"2035",3,27,"11",23.64,773.58,39.33,0,0,32711
"2036",3,27,"12",24.99,773.39,31.67,0,0,32712
"2037",3,27,"13",25.66,772.92,31.58,0,0,32713
"2038",3,27,"14",25.73,772.41,32.42,0,0,32714
"2039",3,27,"15",23.26,772.08,34.67,0,0,32715
"2040",3,27,"16",22.24,771.82,37.92,0,0,32716
"2041",3,27,"17",21.52,771.52,42.33,0,0,32717
"2042",3,27,"18",20.64,771.48,51.75,0,0,32718
"2043",3,27,"19",20.12,771.5,52.42,0,0,32719
"2044",3,27,"20",20,771.72,51.42,0,0,32720
"2045",3,27,"21",19.9,771.99,54.92,0,0,32721
"2046",3,27,"22",19.8,771.95,58.83,0,0,32722
"2047",3,27,"23",19.72,771.87,58.58,0,0,32723
"2048",3,28,"00",19.52,771.95,60.33,0,0,32800
"2049",3,28,"01",19.18,771.97,56.75,0,0,32801
"2050",3,28,"02",18.79,771.63,60.83,0,0,32802
"2051",3,28,"03",18.49,771.29,63.33,0,0,32803
"2052",3,28,"04",18.39,770.87,66.25,0,0,32804
"2053",3,28,"05",18.35,771.16,67.82,0,0,32805
"2054",3,28,"06",18.37,771.59,67.42,0,0,32806
"2055",3,28,"07",18.4,772.01,70.5,0,0,32807
"2056",3,28,"08",19.35,772.24,66.83,0,0,32808
"2057",3,28,"09",20.67,772.2,60.25,0,0,32809
"2058",3,28,"10",22.13,772.14,51.83,0,0,32810
"2059",3,28,"11",24.49,771.95,42.33,0,0,32811
"2060",3,28,"12",26.07,771.55,38.25,0,0,32812
"2061",3,28,"13",27.17,770.99,32.67,0,0,32813
"2062",3,28,"14",26.74,770.47,30.5,0,0,32814
"2063",3,28,"15",24.69,770,38,0,0,32815
"2064",3,28,"16",23.92,769.58,37.33,0,0,32816
"2065",3,28,"17",22.9,769.31,40.58,0,0,32817
"2066",3,28,"18",22.22,769.37,46.92,0,0,32818
"2067",3,28,"19",21.36,769.45,59.83,0,0,32819
"2068",3,28,"20",21.01,769.64,63,0,0,32820
"2069",3,28,"21",20.7,769.75,66.75,0,0,32821
"2070",3,28,"22",20.61,769.62,69.25,0,0,32822
"2071",3,28,"23",20.77,769.58,69.08,0,0,32823
"2072",3,29,"00",21.28,769.33,61.42,0,0,32900
"2073",3,29,"01",21.11,769.11,58.5,0,0,32901
"2074",3,29,"02",20.41,768.01,67.67,0,0,32902
"2075",3,29,"03",20.41,768.08,70.17,0,0,32903
"2076",3,29,"04",20.44,768.1,71,0,0,32904
"2077",3,29,"05",20.45,768.05,71.27,0,0,32905
"2078",3,29,"06",20.48,768.1,71.83,0,0,32906
"2079",3,29,"07",20.47,767.97,72.17,0,0,32907
"2080",3,29,"08",20.79,768.08,71.33,0,0,32908
"2081",3,29,"09",21.05,767.97,70.92,0,0,32909
"2082",3,29,"10",21.96,767.55,67.83,0,0,32910
"2083",3,29,"11",24.07,766.91,58.08,0,0,32911
"2084",3,29,"12",26.29,766.15,51.17,0,0,32912
"2085",3,29,"13",27.64,765.39,44.25,0,0,32913
"2086",3,29,"14",28.31,764.6,41.5,0,0,32914
"2087",3,29,"15",26.6,763.73,48.25,0,0,32915
"2088",3,29,"16",25.63,763.46,51.75,0,0,32916
"2089",3,29,"17",24.33,763.27,56,0,0,32917
"2090",3,29,"18",24.08,763.16,55.75,0,0,32918
"2091",3,29,"19",23.23,763.02,61,0,0,32919
"2092",3,29,"20",22.76,763.06,66.92,0,0,32920
"2093",3,29,"21",22.41,763.31,72.17,0,0,32921
"2094",3,29,"22",22.31,763.56,73,0,0,32922
"2095",3,29,"23",22.77,763.52,68.17,0,0,32923
"2096",3,30,"00",22.37,763.27,69.33,0,0,33000
"2097",3,30,"01",22.86,763.29,66.83,0,0,33001
"2098",3,30,"02",22.69,763.12,68.5,0,0,33002
"2099",3,30,"03",22.54,763.02,70.33,0,0,33003
"2100",3,30,"04",22.33,762.85,72.5,0,0,33004
"2101",3,30,"05",21.92,762.83,75.45,0,0,33005
"2102",3,30,"06",21.52,763.08,79.25,0,0,33006
"2103",3,30,"07",21.79,763.42,80.33,0,0,33007
"2104",3,30,"08",22.86,763.61,75.83,0,0,33008
"2105",3,30,"09",24.85,763.84,66.83,0,0,33009
"2106",3,30,"10",27.11,763.8,57.17,0,0,33010
"2107",3,30,"11",31.12,763.65,41.75,0,0,33011
"2108",3,30,"12",32.18,763.5,35.5,0,0,33012
"2109",3,30,"13",30.32,763.23,38.83,0,0,33013
"2110",3,30,"14",31.44,762.76,35.5,0,0,33014
"2111",3,30,"15",29.27,762.36,39.75,0,0,33015
"2112",3,30,"16",28.41,762.27,39,0,0,33016
"2113",3,30,"17",28.1,762.25,33.5,0,0,33017
"2114",3,30,"18",27.1,762.25,48.17,0,0,33018
"2115",3,30,"19",26.23,762.49,56.17,0,0,33019
"2116",3,30,"20",25.68,762.85,56.67,0,0,33020
"2117",3,30,"21",24.91,763.08,59.92,0,0,33021
"2118",3,30,"22",24.44,763.27,60.25,0,0,33022
"2119",3,30,"23",24.03,763.02,58.83,0,0,33023
"2120",3,31,"00",24.05,763.02,59.33,0,0,33100
"2121",3,31,"01",23.46,763.08,64.42,0,0,33101
"2122",3,31,"02",23.28,763.06,68.58,0,0,33102
"2123",3,31,"03",22.87,762.76,72.5,0,0,33103
"2124",3,31,"04",22.72,762.72,73.58,0,0,33104
"2125",3,31,"05",22.72,762.78,74,0,0,33105
"2126",3,31,"06",22.33,763.33,78.58,0,0,33106
"2127",3,31,"07",22.29,763.86,82.42,0,0,33107
"2128",3,31,"08",22.75,763.88,81.92,0,0,33108
"2129",3,31,"09",24.83,763.84,72.42,0,0,33109
"2130",3,31,"10",27.6,763.95,48.08,0,0,33110
"2131",3,31,"11",31.06,763.99,34.67,0,0,33111
"2132",3,31,"12",30.06,764.03,34.83,0,0,33112
"2133",3,31,"13",29.94,763.63,34.92,0,0,33113
"2134",3,31,"14",30.58,763.08,31.75,0,0,33114
"2135",3,31,"15",28.93,762.91,32.08,0,0,33115
"2136",3,31,"16",28.15,763,32.67,0,0,33116
"2137",3,31,"17",27.02,762.85,37,0,0,33117
"2138",3,31,"18",25.93,762.76,40,0,0,33118
"2139",3,31,"19",25.24,763,40.83,0,0,33119
"2140",3,31,"20",24.47,763.27,43.83,0,0,33120
"2141",3,31,"21",23.93,763.63,49.5,0,0,33121
